id,title,org,gov_est_price,bid_won_price,percentage 
2023_SIDC_81467_1,"Development of Medical Device Park at Nalagarh Distt. Solan (HP). (SH- Internal Electrical work of admin building, warehouse and Flatted factories).",HP SIDC Limited,11452479.0,9666270.0,-15.597
2023_SIDC_80551_1,Construction of 4 No. type-II residential qtrs. for Prison Department at Bangarh Distt. Una (HP). (SH- Providing and installation of 1 No. High Mast (12.5 mtr. long).,HP SIDC Limited,307605.0,261310.0,-15.05
2023_SIDC_78386_1,Construction of type-II Qtr. 6 Nos. Jail Deptt. at Kullu Distt. Kullu (HP) (SH- Providing E.I. work thereof),HP SIDC Limited,540580.0,480168.0,-11.175
2023_SIDC_78383_1,Construction of type-II Qtr. 6 Nos. Jail Deptt. at Near Chowk Mandi Distt. Mandi (HP) (SH- Providing E.I. work thereof),HP SIDC Limited,540580.0,438860.0,-18.817
2023_SIDC_78372_1,Construction of ITI Building at Dalash Distt. Kullu (HP) (SH- Providing fire fighting system).,HP SIDC Limited,771378.0,698900.0,-9.396
2023_PWD_82836_1,NA,PWD,999000.0,1038960.0,4.0
2023_PWD_82834_1,NA,PWD,1407967.0,1182692.0,-16.0
2023_PWD_82588_2,Providing Fire Fighting and Sprinkler system in OPD Block and Labs in Zonal Hospital Dharamshala Distt. Kangra (H.P),PWD,4968077.0,5213997.0,4.95
2023_PWD_82540_1,"SITC of 1 No. High mast Light in play Ground of G.S.S.S Kunihar, Tehsil Arki, District Solan H.P.",PWD,552129.0,499677.0,-9.5
2023_PWD_82167_1,Providing installation testing and commissioning of DG set 50 KVA with AMF Panel and main panel cable at HPPWD Division office at Theog District Shimla.,PWD,1369641.0,1020109.0,-25.52
2023_PWD_82162_1,Construction of Car Parking below IGMC on MRR via Lakkar Bazar road opposite to IGMC Auditorium SH Providing E I therein,PWD,2531424.0,1898568.0,-25.0
2023_PWD_81926_1,Providing wiring and electrical accessories at Khalifa Lodge Buidling at DIET Solan Distt. Solan HP.,PWD,717986.0,516949.0,-28.0
2023_PWD_81925_1,CO Sub Tehsil Office Building at PanjehraTehsil Nalagarh Distt. Solan H.P. SH Providing E.I. there in,PWD,1589454.0,1247721.0,-21.5
2023_PWD_81923_1,CO Sub Tehsil Office Building at Ramshehar Distt. Solan H.P. SH Providing E.I. there in,PWD,2416400.0,1824382.0,-24.5
2023_PWD_81271_1,"Providing Energy Efficient Infrared Heaters in the residences of council of minister other cobined rank office bearer at Chotta Shimla SH Providing infrared Heaters in NMH 1,2,6,7,8,9,9A, 11,12 misfiled lodge, Kriston Hall Benmore 54,5,6.",PWD,2134496.0,2025636.0,-5.1
2023_PWD_81269_1,CO WCD Control Room WCD-CR Functional along with Child Helpline 1098 and Women Help Line First Floor Level 59.00 in Existing Parking Complex Tutikandi at Shimla-5 SH Provid1ing 1 No. 10 KVA DG set.,PWD,740047.0,769649.0,4.0
2023_PWD_81188_2,Construction of 6 Nos. Type-II Staff Quarter for District cum open Jail Chamba in Tehsil and Distt. Chamba (HP) (SH- Providing E.I. therein),PWD,910826.0,910741.0,-0.009
2023_PWD_80722_1,Providing and installation of 1 number 20 meter high mast lighting system at RM sub yard Tapri in Tehsil Nichar District Kinnaur SH Providing balance work therein,PWD,601295.0,607187.0,0.98
2023_PWD_80312_1,Construction of Auditorium building at Fairlawn HIPA Shimla SH Providing balance work of fiber connectivity from existing server room to new Auditorium building at HIPA therein,PWD,374100.0,366618.0,-2.0
2023_PWD_80310_1,Construction of Auditorium building at Fairlawn HIPA Shimla. SH Providing balance work of audio system therein,PWD,487000.0,477260.0,-2.0
2023_PWD_80308_1,"Replacement of non functional LED panel fittings, LED batten tubes in various blocks of IGMC Shimla.",PWD,261405.0,253563.0,-3.0
2023_PWD_80300_1,Providing EI in the newly renovated employee sick room at 1st floor of Block C at IGMC Shimla,PWD,166324.0,166257.0,-0.04
2023_PWD_80261_1,Providing air conditioner computer point and wall mounting fan in HPPWD sub division fan in HPPWD sub division Sunni in District Kinnaur,PWD,131962.0,128003.0,-3.0
2023_PWD_80257_1,Providing wiring and safety devices in Type IV residential quarters 2 sets at CHC Sangla in District Kinnaur,PWD,189412.0,198769.0,4.94
2023_PWD_79982_1,P/F split type 1.5 Ton (Hot and Cold) and 2 Ton Air conditioner (Cold type) and wiring for AC in the office of the Executive Engineer (BandR) at Ground floor and First floor in Fatehpur Tehsil Fatehpur Distt. Kangra (HP),PWD,650148.0,617576.0,-5.01
2023_PWD_79980_2,Construction of Science Lab in Government Sr. Secondary School building at Kohlari in Tehsil and Distt. Chamba (H.P) (SH- Providing E.I. therein),PWD,918702.0,910434.0,-0.9
2023_PWD_79615_3,NA,PWD,970564.0,975417.0,0.5
2023_PWD_79615_2,NA,PWD,756330.0,771457.0,2.0
2023_PWD_79615_1,NA,PWD,2350884.0,2221585.0,-5.5
2023_PWD_79454_1,RO of Fire Fighting Fire Alarm System in District Court Complex at Chakkar Shimla HP for the year 2023-24 w.e.f 01.10. 2023 to 30.09.2024.,PWD,651433.0,488508.0,-25.01
2023_PWD_79451_1,Conversion of Curzon House in to Guest House at Shimla-5 SH Providing Hot cold Air Conditioner therein,PWD,873518.0,786253.0,-9.99
2023_PWD_79448_1,Development of Local Bus Stand parking and Shops under Smart City project Near Gurudwara Shimla-1 SH Providing of E.I therein,PWD,2406035.0,1732345.0,-28.0
2023_PWD_79438_1,"CO Belmount Circuit House at Kasauli, Distt. Solan H.P SH Providing E.I Inverter yard Lighting therein",PWD,2736544.0,2046934.0,-25.2
2023_PWD_79436_1,"CO Primary Health Centre Level II building at Ghanaghughat, Tehsil Arki, Distt.Solan H.P.SH Providing E.I. therein",PWD,535123.0,452178.0,-15.5
2023_PWD_79400_1,Construction of Combined office building at Theog. SH Providing MRL lift therein.,PWD,2247802.0,2323682.0,3.376
2023_PWD_79151_1,Construction of auditorium building at Fairlawn HIPA Shimla. SH Providing stage lighting therein.,PWD,3170069.0,2551906.0,-19.5
2023_PWD_79124_1,"Providing staff for running, operation and maintenance of fire alarm and fire fighting system in New OPD and Trauma Block at IGMC Shimla for one year 2023-24.",PWD,1416072.0,1118697.0,-21.0
2023_PWD_79105_1,NA,PWD,3648115.0,3790391.0,3.9
2023_PWD_79096_1,"CO of Hospital and MCH Block Building at Kather, Tehsil and District Solan H.P SH SITC Fire Fighting System therein",PWD,11027862.0,7366611.0,-33.2
2023_PWD_79083_1,CO Hospital and MCH Block at Kather Tehsil Distt. Solan HP SH Providing IP PBX system therein,PWD,2982616.0,2839748.0,-4.79
2023_PWD_79033_1,NA,PWD,2892592.0,2993833.0,3.5
2023_PWD_78321_4,NA,PWD,2849665.0,2977900.0,4.5
2023_PWD_78263_1,"C/o Govt. I.T.I. building Pubowal , Tehsil Haroli Distt. Una (SH- Providing E.I. and Power wiring in Workshop).",PWD,3062099.0,2473870.0,-19.21
2023_PWD_78104_1,"Providing staff for running of electrical enquiry in Cancer Hospital Chemotherapy building, medical college, auditorium buildings and associated surrounding area at IGMC Hospital Shimla. w.e.f. 01-08-2023 to 31-07-2024.",PWD,764280.0,748994.0,-2.0
2023_PWD_78062_1,CO Indoor Auditorium Building at Nahan Dsitt. Sirmour SH SITC of 40 KVA U.P.S thereof,PWD,896800.0,798152.0,-11.0
2023_PWD_78055_1,Construction of Judicial Court Complex Building at Arki Tehsil Arki Distt. Solan H.P SH SITC of 100 KVA DG Set therein.,PWD,2918031.0,2042330.0,-30.01
2023_PWD_77591_1,NA,PWD,613226.0,631623.0,3.0
2023_PWD_77589_4,NA,PWD,841117.0,790650.0,-6.0
2023_PWD_77462_1,"C/O National Institute of Fashion Technology Kangra at Chheb in Distt. Kangra, HP (SH- Providing Variable Refrigeration Volume/Flow based HVAC system therein)",PWD,17532707.0,16638539.0,-5.1
2023_PWD_77289_2,"C/O Civil Hospital (New Block-70 Bedded) building at Nagrota Bagwan, Distt. Kangra, HP (SH- Providing addressable fire alarm and PA system therein)",PWD,2641950.0,2615003.0,-1.02
2023_PWD_77288_3,"C/O 08 Nos. type-IV Qtrs residential building at Dr.RPGMC Kangra at Tanda in Distt. Kangra, HP (SH- Providing E.I. therein)",PWD,1946441.0,1479295.0,-24.0
2023_PWD_77260_1,CO Govt. Senior Secondary School Building at Bathalang Tehsil Arki Distt. Solan HP SH Prov. E.I therein.,PWD,766289.0,586211.0,-23.5
2023_PWD_77259_1,"SR to electrical installation in 6 Nos. Type-III qtrs. 3 Nos. Type-IV qtrs. under general Pool accommodation at Sec.6 Parwanoo Tehsil Kasauli Distt. Solan HP SH Replacement of old damaged wiring, accessories and fittings there in.",PWD,709373.0,581685.0,-18.0
2023_PWD_77255_1,CO Indoor Auditorium for Cultural activates at Nahan SH Providing Air Conditioner thereof.,PWD,1369244.0,1156874.0,-15.51
2023_PWD_76933_1,C/O PHC building at Majehera (Ground and First Floor) in Tehsil Jaisinghpur Distt. Kangra HP (SH- Providing E.I. therein),PWD,683653.0,512740.0,-25.0
2023_PWD_76919_1,NA,PWD,920425.0,911221.0,-1.0
2023_PWD_76918_10,NA,PWD,803577.0,823666.0,2.5
2023_PWD_76908_1,Construction of six Number Type II residential quarters for the staff of District Treasury Office Kinnaur at Reckong Peo SH Providing EI therein,PWD,645760.0,684053.0,5.93
2023_PWD_76582_1,CO Learning creativity Center at Village Bhog Anandpur Near Shoghi SH Prov. Fire fighting System thereof,PWD,1552367.0,993514.0,-36.0
2023_PWD_76573_1,CO Hospital and MCH Block at Kather Tehsil Distt. Solan HP SH Providing IP Based PA system therein,PWD,2802200.0,2942310.0,5.0
2023_PWD_76568_1,CO Hospital and MCH Block at Kather Tehsil Distt. Solan HP SH Providing LAN Wi-Fi Networking system therein,PWD,4083817.0,4281882.0,4.85
2023_PWD_76565_1,CO Indoor Auditorium for Cultural activates at Nahan SH SITC of 125 KVA D.G set thereof,PWD,1628219.0,1383986.0,-15.0
2023_PWD_76562_1,CO Indoor Auditorium for Cultural activates at Nahan SH Providing Projector Video System therein,PWD,2375060.0,2208805.0,-7.0
2023_PWD_76555_1,CO Judicial court complex at Arki Distt Solan HP SH Prov. EPBAX system therein,PWD,718600.0,574880.0,-20.0
2023_PWD_76552_1,CO Judicial Court complex building at Arki Tehsil Arki Distt. Solan HP.SH SITC Fire Fighting system therein.,PWD,4363930.0,2982309.0,-31.66
2023_PWD_76183_1,CO Govt. Degree College Building at Ramsher Distt. Solan H.P SH Providing E.I therein,PWD,7661591.0,5830470.0,-23.9
2023_PWD_76181_1,CO Govt. Degree College Building at Darlaghat Tehsil Arki Distt. Solan H.P SH Providing E.I therein.,PWD,8631417.0,6568508.0,-23.9
2023_PWD_76167_1,CO Office of women Commission Child Protection Service State resource center for Women HP State Commission for protection of Child and Saksham Gudiya Board in Level 69.80M of Parking at Tutikandi Shimla.5 SH Prov. 2Nos 10KVA UPS,PWD,1271096.0,1016876.0,-20.0
2023_PWD_76164_1,CO Various Office Accommodations in Multistory Parking Complex at Tutikandi Shimla SH Providing 6 KVA UPS Emergency response support system-112 Level 59.00M first floor Level 66.60M Third floor therein.,PWD,1245600.0,1096128.0,-12.0
2023_PWD_76163_1,CO Directorate of Energy in Second Floor Level 62.60M in Existing Parking Complex Tutikandi at Shimla SH Providing 10 KVA UPS 2 Nos therein.,PWD,1271096.0,1150341.0,-9.5
2023_PWD_76162_1,CO Various Office Accommodations in Multistory parking Complex at Tutikandi Shimla SH Providing 2 No. 62.5 KVA DG set in Fourth floor Level 69.80M,PWD,3214300.0,2250010.0,-30.0
2023_PWD_76158_1,CO Various Office Accommodations in Multistory parking Complex at Tutikandi Shimla SH Providing 1 No. 25 KVA DG set in Level 59.00M First floor.,PWD,1187723.0,843283.0,-29.0
2023_PWD_76157_1,CO Various Office Accommodations in Multistory parking Complex at Tutikandi Shimla -5 SH Providing 1 No. 125 KVA DG set in Second floor Level 62.60M,PWD,2312237.0,1641688.0,-29.0
2023_PWD_76154_1,CO Various Office Accommodations in Multistory parking Complex at Tutikandi Shimla SH Providing 3 No. 25 KVA DG set in Level 66.60M third floor,PWD,3563169.0,2494218.0,-30.0
2023_PWD_76150_1,CO Office of HP State Legal services Authority SLSA at Chakker Near ADR Center Shimla 5 SH Providing E.I therein.,PWD,1114206.0,885793.0,-20.5
2023_PWD_75872_5,"R/O EI to various Govt. N/R buildings in DR.RPGMC Tanda (SH- Eng of EI Maint staff ie T-Mate (Elect) in Treatment Block -5 , Service Block-4, Maternity Block-6 and OPD Block -1 of 500 bedded Hospital Building for one year)",PWD,1062000.0,1061894.0,-0.01
2023_PWD_75872_4,"R/O EI to various Govt. N/R buildings in DR.RPGMC Tanda (SH- Eng of EI Maint staff ie T-Mate (Elect) in Gen Ward, Sp/Pvt Ward, Faculty Block, MS Office and Casualty Block for one year",PWD,1062000.0,1061894.0,-0.01
2023_PWD_75872_2,R/O E.I. to various Govt. N/R buildings in Dr.RPGMC Tanda (SH- Eng of E.I. Maint staff i.e.T-Mate (Elect) in Super Specialty Block Dr.RPGMC Tanda for One year (w.e.f. July-2023 to June-2024),PWD,1274400.0,1274400.0,0.0
2023_PWD_75872_1,C/O Sub-Tehsil building at Panchrukhi in Tehsil Jaisinghpur Distt. Kangra HP( SH- Providing E I therein),PWD,1709909.0,1316630.0,-23.0
2023_PWD_75655_1,"C/o Workshop Block at Dr. B.R. Ambedkar Govt. Polytechnic College at Ambota ( Gagret) Tehsil Ghanari, Distt Una (H.P.) (SH- Providing accessories therein )",PWD,683333.0,500063.0,-26.82
2023_PWD_75557_2,C/O Sub Treasury office building Bhalei at Brangal in Tehsil Salooni Distt. Chamba (HP) (SH- Providing E.I. therein),PWD,988662.0,978775.0,-1.0
2023_PWD_75543_1,Providing staff for running operating and maiantenance of VRV and Central heating system in new OPD and trauma block at IGMC Shimla for one year,PWD,1416072.0,1266676.0,-10.55
2023_PWD_75252_1,Providing electrical staff for attending complaints in electrical sub Division HPPWD Reckong Peo Distt Kinnaur under Elect Divn No II HPPWD U S Club Shimla w e f 01.07.2023 to 31.05.2024,PWD,919296.0,919296.0,0.0
2023_PWD_75127_1,Recontruction of fire damaged attic area at new OPD block at IGMC Shimla SH Providing EI lift cable main and IT points therein,PWD,680033.0,676632.0,-0.5
2023_PWD_75044_1,Replacement of E.I. in the Academic block (Ground Floor) Sainik School Sujanpur Tihra Distt. Hamirpur,PWD,1248483.0,1061211.0,-15.0
2023_PWD_74991_1,Construction of Rajsav Sadan at Reckong Peo Distt Kinnaur SH Prov EI therein,PWD,1030113.0,1079146.0,4.76
2023_PWD_74942_9,NA,PWD,998101.0,988120.0,-1.0
2023_PWD_74942_6,NA,PWD,1103490.0,1092455.0,-1.0
2023_PWD_74942_4,NA,PWD,1321804.0,1361458.0,3.0
2023_PWD_74942_3,NA,PWD,2711043.0,2792374.0,3.0
2023_PWD_74942_2,NA,PWD,880980.0,863426.0,-1.993
2023_PWD_74942_1,NA,PWD,639635.0,619167.0,-3.2
2023_PWD_74934_6,NA,PWD,708780.0,712324.0,0.5
2023_PWD_74934_4,NA,PWD,756633.0,673403.0,-11.0
2023_PWD_74934_3,NA,PWD,998875.0,938443.0,-6.05
2023_PWD_74934_2,NA,PWD,987817.0,943266.0,-4.51
2023_PWD_74920_3,NA,PWD,1000897.0,1020915.0,2.0
2023_PWD_74890_1,C/O Centre of Excellence in Mental Health for Dr.RPGMC Tanda (SH- Providing Variable Refrigeration Volume/Flow based HVAC system therein),PWD,25173019.0,23599705.0,-6.25
2023_PWD_74606_2,Providing Advanced Lightning Protection system for the Main Tower and Main Control Panel of Special Research Unit at Moti Tiba in Tehsil Dalhousie and District Chamba (HP),PWD,733400.0,660060.0,-10.0
2023_PWD_74606_1,"Providing Surge Protection system for the UPS, Main Tower and Main Control Panel of Special Research Unit at Moti Tiba in Tehsil Dalhousie and Distt. Chamba (HP)",PWD,688000.0,639840.0,-7.0
2023_PWD_74576_1,Providing Electrical installation in the space allotted for Excise and Taxation Department office in Third Floor Level 66.60M of Multistory Parking Complex Tutikandi Shimla-5.,PWD,2800374.0,2797574.0,-0.1
2023_PWD_74572_1,CO Office of women Commission Child Protection Service State resource center for Women HP State Commission for protection of Child and Saksham Gudiya Board in 4th Floor in Level 69.80M of Multistory Parking Complex Tutikandi Shimla-5 SH Providing E.,PWD,3866829.0,4017635.0,3.9
2023_PWD_74568_1,Providing and installation of Cold Split Air Conditioner in Himachal Sarai Bhawan Sector 24 D Chandigarh.,PWD,1867844.0,1514821.0,-18.9
2023_PWD_74562_1,CO Parking at SDA Complex Kasumpati Shimla under Smart City Project SH Prov. E.I therein,PWD,2783841.0,2909114.0,4.5
2023_PWD_74519_1,Constuction of Govt Sr Secy School building at Sarot Tehsil Jubbal Distt Shimla Prov EI therein,PWD,556952.0,574858.0,3.215
2023_PWD_73916_1,NA,PWD,2537610.0,2233097.0,-12.0
2023_PWD_73791_5,"C/O Zonal Hospital Dharamshala, Distt. Kangra, HP (SH- Providing Fire Fighting and Sprinkler System in Indoor Block, Blood Bank and Gyane Block in Zonal Hospital at Dharamshala)",PWD,4964907.0,4964907.0,0.0
2023_PWD_73584_1,Annual Repair and Maintenance of 1 No. 250 KVA DG Set Allied Equipments installed in Civil Hospital at Nurpur Distt. Kangra (H.P) for Three Years 2023-25,PWD,525194.0,519953.0,-0.998
2023_PWD_73582_4,"Additional Accommodation for Govt. Degree College at Baroh, Distt. Kangra (HP) (SH- Providing E.I. therein)",PWD,2996051.0,2883100.0,-3.77
2023_PWD_73582_3,"Providing road side street lighting in the campus of NIFT Kangra at Chheb in Distt. Kangra, HP (SH- Providing internal pathway lighting and balance work thereof)",PWD,1762349.0,1691855.0,-4.0
2023_PWD_73582_2,"C/O Govt. Degree College at Matour in Tehsil and Distt. Kangra, HP (SH- Providing E.I. in Basement, Block-C and Networking system in Block-A, B and C therein)",PWD,2770453.0,2112273.0,-23.757
2023_PWD_73467_1,Providing Special repair of E.I in Old Industries Building at Bamloe Now occupied By H.P High Court Shimla 1.,PWD,2138827.0,1475790.0,-31.0
2023_PWD_73466_1,CO Directorate of Women and Child Development in 4th floor in Level 69.80M of multistory Parking Complex Tutikandi Shimla 5 SH Providing LAN cabling therein,PWD,1325715.0,1299200.0,-2.0
2023_PWD_73464_1,CO Tehsil Office Building at Nahan Distt. Sirmour H.P SH Prov. E.I therein.,PWD,3085425.0,2529740.0,-18.01
2023_PWD_73460_1,Re Construction on Old lines of rest house at RajBhawan Shimla H.P SH Providing Fire Fighting Fire Alarm System therein,PWD,685446.0,444854.0,-35.1
2023_PWD_73457_1,Construction of Govt. I.T.I Building at Kaulawala Bhood Distt. Sirmour H.P SH Prov. E.I therein,PWD,4357747.0,3616494.0,-17.01
2023_PWD_73456_1,Construction of Lab at Govt. Sr. Sec. School Puruwala Tehsil Poanta Sahib Distt. Sirmour HP SH Prov. E.I therein.,PWD,841556.0,777598.0,-7.6
2023_PWD_73451_1,RO of Fire Fighting Fire Alram System at HP High Court H.P for the year of 2023-24 Period 01.06.2023 to 31.05.2024.,PWD,610656.0,632029.0,3.5
2023_PWD_73448_1,CO Directorate of Women and Child Development in 4th floor in Level 69.80M of Multistory Parking Complex Tutikandi Shimla-5 SH Providing E.I therein,PWD,3922535.0,2898753.0,-26.1
2023_PWD_73442_1,Providing and Installation of voltage Regulation equipment and Surge protection devices in the existing E.I at HP High Court.,PWD,1310873.0,1088025.0,-17.0
2023_PWD_73440_1,Providing replacement of old Out dated Fire Extinguisher with New Fire Extinguisher in Main Building at High Court Building Shimla,PWD,1437748.0,797231.0,-44.55
2023_PWD_73437_1,CO Court Room in Ground First Floor of main Building of HP. High Court Shimla-1 SH Providing Electrical Installation therein,PWD,2094998.0,0.0,-100.0
2023_PWD_73436_1,"CO New Smart Class Room, Conference Hall, Terrace Canteen in Rajiv Gandhi Govt. Degree College at Kotshera, Shimla HP SH Providing Video Conferencing System therein",PWD,1108233.0,925374.0,-16.5
2023_PWD_73219_1,Replacement of E.I. in Type II Qtr. 123 Nos. at Chaugan Colony at Sainik School Sujanpur Distt. Hamirpur,PWD,770756.0,628937.0,-18.4
2023_PWD_72652_6,Replacement of E.I and providing switchgear system into new one type-III qtr. set.No. 5 in general pool accommodation at Hardaspura in Tehsil and Distt. Chamba (H.P.),PWD,210160.0,205894.0,-2.03
2023_PWD_72652_5,Replacement of EI and switch gear system into new one in type-II Qtrs No.2 in General Pool Accommodation at Hardaspur in Tehsil and Distt. Chamba HP,PWD,138798.0,135980.0,-2.03
2023_PWD_72652_4,Replacement of Electrical Installations and switchgear system into new one in Type-IV quarter No.-1 and 2 in General pool accommodation at Hardaspur in Tehsil and Distt. Chamba (H.P.),PWD,363140.0,355768.0,-2.03
2023_PWD_72651_2,"C/O School of Nursing at Dr. RPGMC Tanda in Distt. Kangra (HP) (SH- Providing Electrical panel, PVC conduit, armoured cable, campus Light and Balance work therein)",PWD,1029622.0,998219.0,-3.05
2023_PWD_72651_1,C/O 06 Nos. Type-III quarters in Govt. Pharmacy College at Nagrota Bagwan in Distt. Kangra (H.P) (SH- Providing E.I. therein),PWD,1182237.0,1123125.0,-5.0
2023_PWD_72650_1,"C/O Auditorium Project at Chamba Himachal Pradesh (SH- Providing variable refrigeration volume/flow based HVAC system therein in museum, Library and art gallery)",PWD,2940843.0,2905553.0,-1.2
2023_PWD_72433_2,C/O Combined office building at Fatehpur in Tehsil Fatehpur Distt Kangra (HP) (SH- Prov. E.I. therein),PWD,8940456.0,8699063.0,-2.7
2023_PWD_72428_3,Providing Chemical Earthing system for Special Research Unit at Moti Tiba in Tehsil Dalhousie and District Chamba (H.P.),PWD,877800.0,754908.0,-14.0
2023_PWD_72249_1,"C/O Additional accommodation building of Chief Engineer (KZ) HPPWD Dharamshala, Distt. Kangra, HP (SH- Providing E.I. therein)",PWD,3272603.0,2552630.0,-22.0
2023_PWD_72248_1,"C/O Art Gallery and Museum at Dharamshala, Distt. Kangra, HP (SH- Providing Fire Alarm and Fire Fighting system therein)",PWD,1829225.0,1809865.0,-1.058
2023_PWD_72156_1,C/o 100 bedded Civil Hospital building at Bhoranj Distt Hamirpur (H.P) (SH- Providing E.I there in Phase-1,PWD,4670490.0,4553728.0,-2.5
2023_PWD_72137_1,C/O Science Block at Govt. Sr. secondary Schoo l(Girls) Hamirpur Distt. Hamirpur (H.P)(SH- Providing E.I. therein).,PWD,630153.0,500846.0,-20.52
2023_PWD_72133_1,Providing service of Electrician and T/Mate for attending the complaints of E.I. and Running and Operation of DG Sets in Dr. RKGMC Hamirpur Distt. Hamirpur (H.P) (For the period of six months from the date of award,PWD,1452467.0,1430680.0,-1.5
2023_PWD_72119_1,CO District Panchayat Resource Center building at Nahan SH Prov. 1 No 8 Passenger lift therein,PWD,1850000.0,1940000.0,4.865
2023_PWD_72115_1,"CO Civil Hospital at Baddi, Distt. Solan HP.SH Supply installation testing and commissioning of mortuary unit at Civil Hospital Baddi Tehsil Baddi Distt. Solan H.P",PWD,1679081.0,1645498.0,-2.0
2023_PWD_72107_1,"C/o 50 Bedded Hospital Gagret, Tehsil Ghanari in Distt. Una (HP) (SH- Providing E.I. therein",PWD,8190047.0,6994300.0,-14.6
2023_PWD_72104_1,CO Civil Hospital Baddi Tehsil Baddi Distt. Solan H.P SH SITC of 1 Nos. 26 persons Elevator therein,PWD,3550000.0,3753400.0,5.73
2023_PWD_71878_4,R/M of 01 No. 250 KVA DG set installed in Auditorium Building at Dr.RPGMC Kangra at Tanda for One Year,PWD,186300.0,170552.0,-8.453
2023_PWD_71878_3,R/M of 01 No. 750 KVA D.G. set installed in Super Specialty Block at Dr.RPGMC Kangra at Tanda for One Year,PWD,375100.0,343648.0,-8.385
2023_PWD_71878_2,"R/M of 01 No. 500 KVA DG set No.-II and allied equipments, AMF Panel etc. installed in Basement Floor, Main Panel Room of 500 Bedded Hospital Dr.RPGMC Kangra at Tanda for One Year",PWD,274700.0,251405.0,-8.48
2023_PWD_71878_1,"R/M of 01 No. 500 KVA DG set No.-I and allied equipments, AMF Panel etc. installed in Basement Floor, Main Panel Room of 500 Bedded Hospital Dr.RPGMC Kangra at Tanda for One Year",PWD,274700.0,251405.0,-8.48
2023_PWD_71384_1,"CO Various office Accommodation in Level 59.00M, Level 62.60MKJ, Level 66.60M, Level 69.80M 4th Floor) at Existing Multistory Parking complex Tutikandi at Shimla SH Providing Fire Fighting System Fire Extinguisher thereof",PWD,3862245.0,2703444.0,-30.003
2023_PWD_71380_1,"CO various office Accommodation in Level 59.00M, Level 62.60MKJ, Level 66.60M, Level 69.80M 4th Floor at Existing Multistory Parking complex Tutikandi at Shimla SH Providing Fire Alarm and Public Addressing System therein",PWD,4368872.0,3816516.0,-12.643
2023_PWD_71378_1,RM of Central Heating plant at HP High Court Shimla during the winter season 2022-23,PWD,368637.0,384550.0,4.317
2023_PWD_71377_1,CO Hospital and MCH Block building at Kather Tehsil and Distt. Solan HP. SH Providing E.I.,PWD,40737878.0,42551860.0,4.453
2023_PWD_71368_1,Providing un interrupted power supply in the ministers Gallery in Vidhan Sabha Providing and Installation of No. 10 KVA UPS,PWD,488110.0,367000.0,-24.812
2023_PWD_71354_1,CO Multi Story Parking and office Accommodation at Sectt. Shimla-2 Armsdale Phase-III SH Providing Signage boards,PWD,231460.0,195300.0,-15.623
2023_PWD_71225_1,Annual Repair and comprehensive Maintenance contract of 250 KVA D.G. Set installed in the Circuit House at Dharamshala in District Kangra (H.P) for three year 2023-26,PWD,553625.0,553625.0,0.0
2023_PWD_71196_1,"Providing and fixing of cassette type air conditioning units in Lecture cum Seminar Hall, First floor in Anatomy Block Dr.RPGMC Kangra at Tanda in Distt. Kangra (H.P)",PWD,1131856.0,1140032.0,0.722
2023_PWD_71178_3,C/O Divisional Office Building for HPPWD Kotla Behar Distt. Kangra (H.P) (SH- Providing E.I. therein),PWD,2131894.0,2089256.0,-2.0
2023_PWD_70888_1,C/O Residential Qtrs. Type VI Qtr. 5 Nos. H.P. Staff Selection Commission Hamirpur Distt. Hamirpur (H.P) (SH- Supplying and Laying steel conduit therein,PWD,266450.0,275192.0,3.281
2023_PWD_70884_1,CO Civil Hospital at Baddi Distt. Solan HP SH SITC of Oxygen gas pipeline system,PWD,4234318.0,3105840.0,-26.651
2023_PWD_70880_1,C/O 50 Bedded Civil Hospital at Gagret Tehsil Ghanari Distt. Una (HP) (SH -S/Laying of Steel conduit in Ground and 1st floor there in,PWD,270940.0,261457.0,-3.5
2023_PWD_70876_1,C/O Additional accommodation 2 nos. class room in Ground Floor at Govt. High School Mandli in Tehsil Bangana Distt Una (HP) (SH- Providing E.I. therein),PWD,134112.0,137779.0,2.734
2023_PWD_70874_1,C/O Multipurpose Indoor Sports Hall Atal Bihari Vajpayee Govt. Degree College at Bangana in Tehsil Bangana Distt. Una (H.P) (SH- Supplying and laying conduit pipe in Ground floor).,PWD,299749.0,289108.0,-3.55
2023_PWD_70826_1,AMC for 7 No.DG sets of various capacities installed in the complex of Dr. YSPGMCs Hospital Nahan Dsitt. Sirmour H.P w.e.f.01.04.2023 to 31.03.2024,PWD,431998.0,451491.0,4.512
2023_PWD_70821_1,"Providing Lift cabin false ceiling Floor mat, Control panel drive and ARD System in the lifts in Dr. YSPGMC Hospital Nahan Distt. Sirmour H.P",PWD,516473.0,522274.0,1.123
2023_PWD_70816_1,Providing Special repair Directorate of Industries office at Majitha House Shimla-2 SH Providing LAN and EPABX System therein,PWD,989440.0,927100.0,-6.301
2023_PWD_70813_1,CO Multi Storey Parking Office Accommodation at HP Sectt. Armsdale Phase-3 Shimla SH Prov. Additional Passive Components for LAN therein,PWD,724141.0,712210.0,-1.648
2023_PWD_70808_1,CO Directorate of Energy in Level 62.60M Existing Parking Complex Tutikandi at Shimla SH Providing LAN Cabling therein,PWD,1076912.0,1009678.0,-6.243
