id,title,org,gov_est_price,bid_won_price,percentage
2021_PWD_45016_1,Construction of 50.00 mtrs span PSC Box Girder bridge over Baner Khad on link road from Naura to Thanpuri at RD 1/375 in Distt Kangra (HP) (SH-Construction of bridge work alongwith both side approaches),PWD,18631283.0,23619088.0,26.771
2021_PWD_43983_3,C/O 10.37 mtr.single span RCC slab bridge over Kangar Nallah at RD 0/600 on Suliali Band Hatli road in tehsil Nurpur Distt. Kangra HP.,PWD,5461033.0,6321023.0,15.748
2020_PWD_41532_1,Construction of 77.00 mtr. Span RCC Box Girder Bridge over Chainth Khad on Bassi Badhani Chamboh road at R.D. 5/050Under Nabard RIDF XXV,PWD,22473060.0,20161761.0,-10.285
2020_PWD_41440_1,NA,PWD,8813931.0,8304037.0,-5.785
2020_PWD_40715_1,"C/o 62.00 meter span bow string steel foot bridge on Shoon Khad near Bus Stand Dharampur Distt. Mandi (HP) (SH- Launching and erection of bridge including welding, primer coating, painting and P/F Rocker and Roller bearings in position complete job",PWD,2121891.0,2141872.0,0.942
2020_PWD_40652_1,Construction of Balance of Samirpur Matlana Bhuana road in Km. 2.0 to 7.460,PWD,37890848.0,61545236.0,62.428
2020_PWD_40227_1,Chiran to Thirak via Village Devi Tilla Km. 0/00 to 10/150 i/c Bridge over Bathu Khad at RD 1/665,PWD,76086432.0,67742531.0,-10.966
2020_PWD_39944_1,Construction of Bridge over Chikni Khad NADDI on Link road to village Lodiwala Bissian Chamaran and Katal in G P Bawasni at KM 0 360,PWD,4389786.0,4955127.0,12.879
2020_PWD_39899_1,C.O 40.00 mtr. span double lane PSC box girder bridge at Karada Khad on Rampur Gaura Mashnoo Sarahan Jeori road at RD 35.825. MDR.19 Under CRF Job No. CRF.HP.2017.18.123,PWD,35466797.0,31121423.0,-12.252
2020_PWD_39623_1,C.O 48.76 mtrs. Span Bailey Bridge over Yulla Nallah on Old Hindustan Tibet road at km 15.095 SH. C.O sub structure both side approaches and super structure,PWD,20126923.0,29924018.0,48.677
2020_PWD_39359_1,Construction of 68.00 mtrs span steel truss bridge over Bathu Khad on Sadoon Kandi road at RD 6/150 under SCSP in Distt Kangra (HP) (SH-Construction of Sub-Structure and Super-Structure including approaches etc only).,PWD,23263181.0,33307378.0,43.176
2020_PWD_38204_1,Construction of 30.00 mtr spanTruss Foot Bridge over Takoli Khad in Tehsil Bangana Distt. Una,PWD,1584074.0,2466562.0,55.71
2020_PWD_37743_1,Construction of 112.50 meter span Stiffened Suspension Jeep-able Bridge over Markanda River on Link Road Bikram Bagh to Manderwa at RD 0/460 on Lump Sum Basis,PWD,16988000.0,34600000.0,103.673
2020_PWD_37422_1,C/O 68.00 mtrs.span Box Cell Bridge over Hareta Khad On Link road Lower Hareta Harizan Basti Khas Galore,PWD,16924959.0,14524305.0,-14.184
2020_PWD_37237_1,C/O 151.60 mtr. Span Jeepable bridge over Ropa Nallah on Talling to Rushklang road at Km. 0/562.50 (SH-Construction of Sub Structure and Super Structure thereof,PWD,46907601.0,48425780.0,3.237
2020_PWD_37086_1,C/o link road from Dhamandri Bus Stand to Harizan Basti Dhamandri SH Co 10.400 mtr. Box Cell bridge 3 Nos boxes 3x3 mtr. at RD 0160,PWD,1090220.0,1575029.0,44.469
2020_PWD_37077_1,Co Bridge at Village Kadahe via Pipli from Jogipanga road Km 0000 to 3500 SH Co 19.75 mtr RCC TBeam bridge at RD 0070,PWD,3044270.0,4394556.0,44.355
2020_PWD_37049_1,"Construction of Overhead Foot Bridge at Lalit Chowk, Sundernagar, Distt. Mandi (HP)",PWD,11526619.0,21089079.0,82.96
2020_PWD_36775_1,Construction of 30.00 mtrs. span Bailey Bridge both side approaches over Tahal Khad on Kharouth to Ghaneta via Mahant Nagar (Kabrian) road at RD 1/390.,PWD,3859469.0,6728376.0,74.334
2020_PWD_36698_1,C/o 45.00 mtr span prestressed bridge double lane with foot path over Thirthankhad at Balichowki Distt. Mandi SH C/o Sub structure Super structure and approaches,PWD,45000000.0,34200000.0,-24.0
2020_PWD_36528_1,Construction of 71.00 Mtr span pre stressed box girder cantilever bridge over Binwa Khad on Balh Bajuri (Dhandhol) to Jamthala Lad Bharol Road Km 10-495,PWD,8152552.0,12169037.0,49.267
2020_PWD_36414_1,Construction of 75.00 Mtr. Span Through Type Steel Truss Bridge over Spiti river at Chango,PWD,9402950.0,8649000.0,-8.018
2020_PWD_35458_1,Construction of approaches of Bridge over SeerJabothi Khad on Hamirpur Jahu road,PWD,6420763.0,9035120.0,40.717
2020_PWD_34776_3,"Special repair of Suspension Foot Bridge at Chaba Over Satluj River, Tehsil Suni, District Shimla, HP",PWD,1803058.0,1917468.0,6.345
2020_PWD_34439_1,Construction of 30.00 mtr span RCC Box Girder bridge over Bakhali Khad on Janjehali to Gadagusani via Bhekhali road at RD 0/150 SH Sub structure super structure and both side approaches,PWD,7781938.0,17794765.0,128.668
2020_PWD_34353_1,NA,PWD,21005271.0,20038820.0,-4.601
2020_PWD_34171_1,Construction of bridge over Pung khad on chamiana to Banal via Mangleher road RIDF-xxv,PWD,15067306.0,18259161.0,21.184
2020_PWD_34115_1,"Construction of 55.00 Mtr. Span PSC Box Girder Double Lane Bridge over Sal River on Chamba to Kiri road at RD. 3/870, under CRF Job No. CRF/HP/2018-19-/164",PWD,58349719.0,46666666.0,-20.022
2020_HPIPH_35401_1,"Improvement of water supply scheme for Providing household connection to PC habitation under Gram Pancyayat Drgonoo, Thala Urla and Bhagotla under water supply scheme Kandi Bhagotla in Tehsil Palampur District Kangra(HP)","HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Palampur,Irrigation and Public Health,HP",2157571.0,2045103.0,-5.213
2020_FD_42830_1,Construction of RCC Foot Bridge,Himachal Pradesh Forest Department||Mandi - HPFD||Suket Division - HPFD,635700.0,880000.0,38.43
2020_BBNDA_43116_1,"C/o bridge and road from Surajpur main road to House of Tittu Ram village Upper Tippra GP Surajpur,C/o Slab culvert on the road to Gurdwara Sh.Theypur Sahib Haripur Baba Gurdwara, Dabni, G.P. Dhela.",Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,3884000.0,4008715.0,3.211
2019_SIDC_30172_1,Construction of Bridge over Banuri Khad in Distt. Kangra (HP),HP SIDC Limited,2616496.0,3245111.0,24.025
2019_PWD_33393_2,Construction of approach road to Helipad f Dhalli Bye pass road km 0/00 to 0/300 (SH Earth work Retaining wall V Shape drain Metalling and Tarring and Crash barrier railing Balance work,PWD,4697783.0,5308477.0,13.0
2019_PWD_33380_1,NA,PWD,423000000.0,475200000.0,12.34
2019_PWD_32434_1,C/O 34.50 mtrs. Span PSC box girder bridge over Dheli Nallah on Dhar Dheli Jasai road at rd. 2/650,PWD,6958454.0,10602983.0,52.376
2019_PWD_32343_1,NA,PWD,7218336.0,8631349.0,19.575
2019_PWD_31856_1,Construction of 62.00 Mtr. Span Foot Bridge on Dalu to Chattar via college road in Km 0/0 to 2/0,PWD,5082957.0,9211470.0,81.223
2019_PWD_30894_1,Construction of 30.00 mtr. Span RCC Box Girder Bridge over Gagla Nallah on Chaned Chamdoli road Km. 3/590 Construction of bridge alongwith approaches,PWD,5541655.0,11490611.0,107.35
2019_PWD_30816_1,C/o missing Cuvlert on Patta Goela road in km 0/0 to 11/0,PWD,839699.0,963999.0,14.803
2019_PWD_30496_1,Construction of 20.00 mtrs span foot bridge over Dibber Khad in Samloti to Connect Agriculture Office at Children Park (Under SCSP) in Distt. Kangra (HP),PWD,1615544.0,1740728.0,7.749
2019_PWD_30461_1,C/O Daroh Gadiara Suri road Km. 0/000 to 2/000,PWD,1498497.0,1521313.0,1.523
2019_PWD_30429_1,Construction of 10.37 mtrs. span RCC slab bridge double lane over Parla Nallah on H.S.T.M. road at RD 59/325 in Tehsil Palampur Distt. Kangra (H.P.) (Under CRF),PWD,14141708.0,10508433.0,-25.692
2019_PWD_29831_3,Construction of Paonta Puruwala Singhpura Bhagani Gojjar Dak Pathar road km 0/0 to 26/500 (SH C/o approaches for box cell bridge at RD 13/960 and 20/220),PWD,1900907.0,1746236.0,-8.137
2019_PWD_29831_1,Construction of balance work of 50.45 mtr. Span R.C.C. Box Cell double lane bridge over Mandi Khalla on Dhaulakuan to Giri Nagar road at RD. 3/402 under NABARD RIDF-XXI (SH M/T and protection work on both side approaches),PWD,5328617.0,5912007.0,10.948
2019_PWD_29716_1,Construction of 13.75 mtr. Span RCC T-Beam Bridge at km 0/192 on Nanikhad to Lahru Bridge Both side).,PWD,3879767.0,5082186.0,30.992
2019_PWD_29437_1,Construction of 122.074 mtr foot bridge over sheer khad to connect Vill Kasol.,PWD,6380255.0,11357553.0,78.011
2019_PWD_28842_1,Construction of link road from Govt. Primary School Nihang to Jagdish House (Sewerage Tank) Km. 0/00 to 0/500 including bridge,PWD,2747217.0,3014347.0,9.724
2019_PWD_28655_1,Construction of 62.00 mtrs span bow string (Tied Arch Type) Foot Bridge over Joggal Khad on link road to village Phalu in Distt Kangra (HP) (SH Construction of Substructure and Superstructure),PWD,5089060.0,6972726.0,37.014
2019_PWD_28647_1,Special repair to 144.00 mtr span prestressed concrete box girder bridge over seer khad at Matyal.,PWD,3818505.0,5801062.0,51.92
2019_PWD_28356_1,"Job 1 Construction of 13.75 mtr. Span RCC T- Beam Bridge over Bhaloh Khad at km. 1-300 on link road Bhaloh to Bhalola Takka Dathwara Abadi Jigran in Distt. Una HP Sub Head C.O 13.75 mtr. RCC T- Beam Bridge at km. 1-300, C.O Retaining wall, Guide Bund",PWD,4451665.0,6065571.0,36.254
2019_PWD_28267_1,C/O 50.837 mtrs. Span RCC box girder bridge over Mutarad Khad on PHC Kashmir to Bhira road km. 2/060,PWD,11800670.0,16068896.0,36.169
2019_PWD_27969_1,"Construction of 8 span 14.40mtr. each RCC Slab Bridge Over Bhalola Khad at km. 0-435 on link road Bhalola to Bhalola Takka Dathwara Abadi Jhingra Road in Distt. Una H.P Sub Head C./O 8 span 14.40mtr. each RCC Bridge, C.O Retaining wall and Metallin",PWD,18744346.0,25902990.0,38.191
2019_PWD_27908_1,Construction of 40.80 mtr span steel truss foot bridge over Awa Khad between Karori and Rajot,PWD,4349175.0,5984185.0,37.594
2019_PWD_27789_3,C.O Kiaral to Karana Via Soi Road km 0.0 to 4.060 C.O 4.7 mtr. Wide F.C km RD 0.0 to 2.285,PWD,2978182.0,6208608.0,108.47
2019_PWD_27393_3,Construction of link road to Harizan Basti Khairni km 0/0 to 7/500 up to Simbalbara and C/o Two Nos. Bridges SH P/L tarring in km 0/0 to 1/0 under SCSP.,PWD,706564.0,892430.0,26.306
2019_PWD_27393_2,Restoration of rain damages to link road from Majra Bye pass to Bias Mandir road km 0/0 to 1/825 SH Providing and laying wearing G-II and premix carpet surfacing in km 1/240 to 1/775.,PWD,842606.0,1002726.0,19.003
2019_PWD_27393_1,A/R and M/O various bridges under the Jurisdiction of Paonta Division HP.PWD. Paonta Sahib SH Providing and Laying 25 mm thick mastic asphalt wearing course on top of deck slab with paving grade bitumen on various bridges,PWD,1977083.0,2727675.0,37.965
2019_PWD_26654_2,C/O Daroh Gadiara Suri road Km. 0/000 to 2/000,PWD,1442438.0,1398905.0,-3.018
2019_PWD_26643_1,special repair of bridge at various road on nalagarh bhargarh road km0/0 to 9/400,PWD,1566917.0,1996636.0,27.424
2019_PWD_26391_1,Periodical maintenace under AMP for the Year 2019-20 on link road to Jatoli Tmeple Km0/0 to 0/885,PWD,676084.0,842518.0,24.617
2019_PWD_26362_2,C/O 3 Nos 10.00 mtr clear span RCC slab Bridge Over Kent Nallah on Charri Ghera road at RD 3/072 under NABARD RIDF-XXIV in Distt. Kangra (HP),PWD,7398090.0,10845491.0,46.599
2019_PWD_25835_1,Construction of link road from Gheena to Lohar Lahari Km 0/000 to 6/500 in Distt. Kangra (H.P.).(SH Construction abutments including deck slab for 12.00 Mtr. span steel truss bridge over Dhuru Nallah at RD 5/800),PWD,2061718.0,2278794.0,10.529
2019_MC_28851_4,Provision and repair of storm water drains along the roads in various wards in SH C O U-Shape drain and Steel grating Sheer Punjab to CTO RD 0 0 to 0 880 in ward No. 13 Under AMRUT.,Municipal Corporation Shimla||Road and Building - MC,2811500.0,3297422.0,17.283
2019_HPIPH_31948_1,"Construction of Lift Irrigation Scheme for village Bhanjal, Deoli (Chadda Mohalla), Badehra Rajputan, Nakroh (Kailash Nagar), Oel 3rd, Oel 4th, Shivbari 2nd and 3rd in Tehsil Amb/Ghanari Distt. Una (HP)",HP Irrigation and Public Health||IPH Circle Swan River Flood Management Project Una - HPIPH||Flood Protection Gagret - HPIPH,920261.0,708821.0,-22.976
2019_FD_32433_1,C/o Steel Foot Bridge,Himachal Pradesh Forest Department||Mandi - HPFD||Suket Division - HPFD,1334525.0,1395875.0,4.597
2019_BBNDA_32753_1,"Protection work of minor bridge at Baghwala Berson, Rautanwala.",Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,1053585.0,919364.0,-12.739
2019_BBNDA_32017_1,Recarpeting of Road from Theda-Shahpur to Industrial Area Lodhimajra,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla,1113619.0,1482820.0,33.153
2019_BBNDA_27498_1,C/o Balance work of 20mtr span bridge at Baguwala.,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla,490686.0,691879.0,41.002
2018_SIDC_24861_1,"C/o Working Women Hostel at Ind. Area Kandrori Distt. Kangra (HP). (SH Ancillary/Miscellaneous items, i.e. development of site boundary wall).",HP SIDC Limited,4921903.0,5119609.0,4.017
2018_PWD_25563_1,Special repair to 144.00 mtr span pre-stressed concrete girder bridge over seer khad at matyal,PWD,3818505.0,3953937.0,3.547
2018_PWD_25481_1,C/O Bijhari Chalasi Chakrala Ambota Ghagot road km. 0/0 to 7/900,PWD,5441128.0,7401875.0,36.036
2018_PWD_25295_1,Construction of 50.00 meter span PSC Double lane Bridge over Bhagan Khad-II on Dharamshala Dadh Palamspur Sandhol Road at RD 13/500 in Distt. Kangra H.P.Under Central Fund Job No.CRF-HP-2018 154,PWD,37939523.0,34396992.0,-9.337
2018_PWD_25184_1,constofchowkiminartoDhamandri,PWD,8050457.0,7544362.0,-6.287
2018_PWD_25124_1,C/O 21.00 mtrs. span RCC T-Beam Bridge on Kullu Karon road over Karon Nallah at Rd.12/850,PWD,19662417.0,19816219.0,0.782
2018_PWD_25122_1,C/O 18.00 mtrs. span RCC T-beam Bridge over Bharai Nallah,PWD,19363605.0,19847082.0,2.497
2018_PWD_24938_1,Special Repair of Bridges under Nalti Section,PWD,926343.0,1359997.0,46.814
2018_PWD_24936_1,Contractor Registration,PWD,993233.0,1498596.0,50.881
2018_PWD_24641_1,Construction of link road Chururu to Dhussara km 0/0 to 6/650,PWD,2640105.0,3533324.0,33.833
2018_PWD_24610_1,Construction of Jeepable bridge over Ghiari Khad in Gram Panchayat Bagni in Tehsil Dharamshala Distt Kangra HP,PWD,752580.0,998475.0,32.674
2018_PWD_24594_1,Construction of 39.637 meter Span with a Carriage of 7.50 meter Box Cell Bridge over Salani Khud on Salani to Harijan Basti Road at RD 0/090,PWD,11512130.0,18702475.0,62.459
2018_PWD_24521_1,Approches on Drug Khad Bridge,PWD,4834379.0,5557297.0,14.954
2018_PWD_24072_1,Construction of 102.5 Mtrs Span Motorable Bridge over Neogal Khad in between Sullah Jhajjar and Prour road including approach road Km 0/00 to 0/765 under NABARD RIDF-XXIII,PWD,30047884.0,40562416.0,34.993
2018_PWD_23996_1,Restoration of rain damage on Alampur Harsipattan roadKm 8/0 to 19/0,PWD,965884.0,900619.0,-6.757
2018_PWD_23841_1,Bridge Behna Brahmna,PWD,6160138.0,8335430.0,35.312
2018_PWD_23831_1,"Construction of balance work of 50.45 mtrs span R.C.C. Box Cell Double Lane Bridge over Mandi Khalla on Dhaulakuan to Giri Nagar road at RD 3/402 under NABARD , RIDF - XXI (SH M/T and protection work on both side approaches)",PWD,5328617.0,5754970.0,8.001
2018_PWD_23696_5,Restoration of Rain damages to Paonta Puruwala Singhpura Bhagani Gojjar Dak Pathar road (MDR No. 94 ) km 0/0 to 26/500 (SH Construction of U-Shape C.C. Drain in km 4/500 to 6/920 in essential reaches) ( Left side),PWD,1207827.0,1165450.0,-3.509
2018_PWD_23696_4,Construction of Link road to Harijan Basti Khairni km 0/0 7/500 upto Simbalbara and C/o Two Nos. bridges (SH Construction of 5.00x5.00 metre R.C.C. Box Cell Culvert at RD 2/780),PWD,1075737.0,999999.0,-7.041
2018_PWD_23643_1,Construction of 18.00 metre span double lane Bridge over Sarali Nallah on Shahpur Sihunta Chowari Road Km. 0/0 to 24/0 Centre Road Fund (CRF) Job No. HP-02-2018-19-151,PWD,15213559.0,13683516.0,-10.057
2018_PWD_23576_1,special repair on bridge on manpura dharmpur road km 0/0 to 7/700,PWD,638843.0,618399.0,-3.2
2018_PWD_23566_5,Construction of Link road from Jamnighat Jheel Bankabara to Dhounwala road km 0/0 to 5/020 ( SH Construction of 3.00 Mtr span Box cell type Slab culvert at R.D. 2/075).(under S.C.S.P).,PWD,673936.0,671201.0,-0.406
2018_PWD_23566_4,Construction of Link road from Jamnighat Jheel Bankabara to Dhounwala road km 0/0 to 5/020 ( SH Construction of 3.00 Mtr span Box cell type slab culvert at R.D. 1/540).(under S.C.S.P).,PWD,708936.0,674784.0,-4.817
2018_PWD_23566_3,Construction of Link road from Jamnighat Jheel Bankabara to Dhounwala road km 0/0 to 5/020 ( SH Construction of 3.00 Mtr span Box cell type slab culvert at R.D. 3/815).(under S.C.S.P).,PWD,680988.0,628925.0,-7.645
2018_PWD_23566_2,Construction of Link road from Jamnighat Jheel Bankabara to Dhounwala road km 0/0 to 5/020 ( SH Construction of 2.00 Mtr span Box cell type slab culvert at R.D. 3/305).(under S.C.S.P).,PWD,534489.0,567530.0,6.182
2018_PWD_23566_1,Construction of 10.20 mtrs span 6.40 mtrs carriage way Box Cell type slab culvert on link road Harizen Basti Sainwala km 0/0 to 3/0 (SH C/o 10.20 mtrs span Box Cell type slab culvert at RD 1/725),PWD,970190.0,628925.0,-35.175
2018_PWD_23423_1,Construction of 20.00 Mtr. Span Bridge (Double lane) Bridge crossing No.1 Sukad Khad on Hamirpur Sujanpur Thural Maranda Road at RD 34/985 under CRF Job No. CRF-HP-2018-19-153,PWD,17788979.0,12244636.0,-31.167
2018_PWD_23331_1,Construction of Missing C D on Narkanda Doza Madhawani link road Km 0/000 to 1/165 SH Construction of 900 mm dia RCC Hume pipe culvert at RD 0/310 0/450 0/615 and 0/825,PWD,550452.0,633786.0,15.139
2018_PWD_23260_6,"Construction of link road to village Dhand in G.P. Kando Kansar km 0/0 to 2/0 (SH Construction of 3 Nos RCC Box cell type culverts of 3.00 mtr span each at RD 0/615,1/700 and 1/745) under SCSP",PWD,1653861.0,1484930.0,-10.214
2018_PWD_23222_3,Construction of Link road to village Kodewala km 0/0 to 1/0 ( SH C/o 11.50 M span RCC Box cell culverts at R.D. 0/265 AND 0/460) under Himachal road improvement scheme,PWD,3295581.0,3583135.0,8.725
2018_PWD_23222_2,Construction of Paonta Puruwala Singhpura Bhagani Gojjar Dak Pathar road (MDR No. 94 )( SH C/o 28.48 M span RCC Box cell vented causeway at R.D. 20/220) under Himachal Road improvement scheme,PWD,3689570.0,3880746.0,5.182
2018_PWD_23222_1,Construction of Paonta Puruwala Singhpura Bhagani Gojjar Dak Pathar road (MDR No. 94 )( SH C/o 28.48 M span RCC Box cell vented causeway at R.D. 13/960).,PWD,3596897.0,3825342.0,6.351
2018_PWD_22818_1,Consultants for conducting feasibility study for determining the technical viability for the work of Construction of Proposed one No. Bridge of 210.00 meters span P.S.C. bridge over Giri River from Bhanet Harldwari to Chandni Road at R.D. 1/200,PWD,1320000.0,1525057.0,15.535
2018_PWD_22727_1,C/O 50.00 mtr. span C/C of Bearing PSC Box Girder Bridge Over Brahal Khad on Morch Gharghuin Road km. 1/726 alongwith approaches under NABARD RIDF-XVIII (SH- C/O Sub Structure Super Structure and approaches),PWD,8461738.0,9997968.0,18.155
2018_PWD_22634_1,C/O Bijhari Chalasi Chakrala Ambota Ghagot road km. 0/0 to 7/900,PWD,5441128.0,7401875.0,36.036
2018_PWD_22617_1,C/O 102.511 mtr. Span RCC Box girder bridge over Man Khad on Batran Gawal Pather road at km. 4/300,PWD,19534768.0,27389783.0,40.21
2018_PWD_22468_3,Construction of link road from Mundla to Tikka Dhar to link village Lilly and Amtrar Km 2/900 to 5/660 including bridge over Joggal Khad at RD 3/056 under Nabard RIDF-XXIII in Distt Kangra (H.P.),PWD,14366435.0,17303333.0,20.443
2018_PWD_22240_1,Construction of 40.00 mtr. Span RCC Bow string (Double Lane) bridge Rana Khad on Joginder Nagar Kanda Patan Sarkaghat Ghumarwin road at km 7/225 under CRF Job No. CRF-HP-2017-18-131 including Dismantling of existing structure and existing approaches,PWD,52345465.0,58776746.0,12.286
2018_PWD_22096_2,Construction of 13.00mtr. span foot over bridge at Kachehri Chowk near D.C office Dharamshala,PWD,2004168.0,2406899.0,20.095
2018_PWD_22096_1,Construction of 15.00mtr. span foot over bridge at Sidhpur Dharamshala HP,PWD,1948585.0,2390930.0,22.701
2018_PWD_22080_1,Construction of Double lane bridge over Tissa Nallah on Chamba Tissa road at KM 56/490,PWD,19215000.0,38200000.0,98.803
2018_PWD_21976_1,Construction of 144.00 mtr span prestressed concrete box girder bridge at Matyal.,PWD,3917135.0,4354427.0,11.164
2018_PWD_21974_1,Construction of 122.074 mtr span foot bridge over seer khad to connect Village Kasol.,PWD,6380255.0,9528644.0,49.346
2018_PWD_21070_1,C/O Rajiv Gandhi Govt. Engineering College Kangra at Nagrota Bagwan in Distt. Kangra HP,PWD,1941444.0,2121799.0,9.29
2018_PWD_21011_2,Construction of R.C.C. Box Cell Type Bridge over Sunkar Khud on Dhaulakuan to Giri Nagar road at RD 0/345 and construction of 6.00 mtrs span R.C.C. slab culvert at RD 0/516 (SH M.T. of both side approaches).,PWD,1513184.0,1648602.0,8.949
2018_PWD_20596_1,Construction of 19.75 mtrs Span R.C.C. T-Beam Bridge over mOtla Nallah (Luned Khad) on Motla Gola via Kathla road at RD. 1/840,PWD,4759213.0,5778529.0,21.418
2018_PWD_20370_1,Restoration of rain damages on PinjoreBaddiNalagarhSwarghat road on NH 21A New NH 105 from Km 17.400 to 66.275 SH C.O Downstream toe wall 32.30 metre of Reru Bridge at Rds. 40.820 and Mahadev Bridge 35.30 metre at Rds. 43.780,PWD,4346968.0,2313819.0,-46.772
2018_PWD_20191_1,NA,PWD,54289459.0,83586184.0,53.964
2018_PWD_19990_1,Ordinary Repair of Kundlu Bridge on PinjoreBaddi Nalagarh Swarghat road on NH 21A New NH 105 from Kms 17.400 to 66.275 SH Rehabilitation of Kundlu Bridge on Down Stream protection work at Rds. 48.818 12.50 Metre,PWD,3771425.0,2292717.0,-39.208
2018_PWD_19904_1,NA,PWD,64752000.0,59500000.0,-8.111
2018_PWD_19677_1,"Construction of 50.45 mtrs span RCC Box Cell Double lane Bridge over Konthri Khalla on Dhaulakuan to Girinagar road RD 1/950 under NABARD, RIDF-XXI(SH M/T of both side approaches)",PWD,5857266.0,6143782.0,4.892
2018_PWD_19539_1,C/O 104.00 mtr. span Bridge over Bander Khad on Daulatpur Jalari Khart road at RD 5/740 NABARD RIDF-XXII (SH- C/O 104.00 mtr. span RCC Arch type single land bridge at RD 5/740 i/c approaches).,PWD,23873160.0,34207077.0,43.287
2018_PWD_19403_3,Construction of Kotri to Barthal Madhana road (Actually Kotri Bagna Swar Kolar road) km 0/0 to 14/500 (SH P/L soling and wearing in km 4/250 to 5/0),PWD,449113.0,558712.0,24.403
2018_PWD_19403_2,Construction of R.C.C. Box Cell Type Bridge over Sunkar Khud on Dhaulakuan to Giri Nagar road at RD 0/345 and construction of 6.00 mtrs span R.C.C. slab culvert at RD 0/516 (SH M/T of both side approaches).,PWD,1210547.0,1147856.0,-5.179
2018_PWD_19372_1,R.R damages on Kundlu Bridge on PBNS road on NH 21A New NH 105 from Kms. 17.400 to 66.275 SH Restoration of Kundlu Bridge on downstream protection work at Rds. 48.818 for the year 2017.18,PWD,4268799.0,3243547.0,-24.017
2018_PWD_19250_1,Construction of 41.150 metre span RCC Box Cell Bridge over Pekhubela Khad at RD 2-400 UNDER NABARD RIDF-XXIII,PWD,9736500.0,8291061.0,-14.846
2018_PWD_19161_2,C/O 25.00mtrs. span bridge over Manooni Khad including balance work from Sidhbari Kaned to Harner under RIDF-XXIII NABARD in Distt. Kangra,PWD,5717234.0,5948310.0,4.042
2018_PWD_18992_1,Construction of 61.50 metres span R.C.C. Box Cell Bridge at RD 0/410.75 across Jambu Khalla on Jawalapur to Harizan Basti Lal Tappar road (under S.C.S.P.),PWD,6452284.0,7588149.0,17.604
2018_HPIPH_23585_1,Construction of T/well Bijapur-II in GP Kotour Kalan Tehsil Amb Distt Una HP,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-II,Irrigation and Public Health,HP",1392743.0,1319550.0,-5.255
2018_HPIPH_23042_1,Improvement of source to provide drinking water facility to schedule caste population under LWSS Kosari Thachru in Tehsil Jaisinghpur Distt. Kangra,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Palampur,Irrigation and Public Health,HP",2113629.0,2346127.0,11.0
2018_HPIPH_21627_1,Providing LWSS to PC Habitation in village Gaduhi and Bhora in Tehsil Joginder Nagar Distt Mandi,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Paddar,Irrigation and Public Health,HP",791768.0,805774.0,1.769
2018_BBNDA_19112_1,C/o RCC T-beam bridge of 20 mtr. Span on Bagguwala khad.,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2653348.0,3647279.0,37.46
2017_UDDHP_18332_1,Providing RCC slab over nallah near the house of Sh Gurdas Ward No15,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Solan - UDDHP,263484.0,397399.0,50.825
2017_UDDHP_15798_1,Special Repair of Tank road in ward No 9,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Solan - UDDHP,986781.0,1083075.0,9.758
2017_PWD_18945_2,Construction of 40.00 Mtr. Span Double Lane Bridge over Rollah Nallah on Bathri Sundla Langera J and K Boundary road K.M. 27/970 (MDR-035) under CRF (Job No. CRF-HP-2017-2018-140),PWD,43827240.0,41708383.0,-4.835
2017_PWD_18945_1,Construction of 25.00 Mtr. Span Double Lane Bridge over Gharat Nallah on Bathri Sundla Langera J and K Boundary road K.M. 31/725 (MDR-035) under CRF (Job No. CRF-HP-2017-2018-139),PWD,29421380.0,30733913.0,4.461
2017_PWD_18933_1,Construction of balance work including metalling and tarring of Ahju Khajoor Traimbli Basahi road Km.12/0 to 33/0 under NABARD Project RIDF-XVII,PWD,10376220.0,16161001.0,55.75
2017_PWD_18931_1,Construction of balance work including metalling and tarring of Majharnoo Kundunu Kufru road in Km.0/0 to 6/0 under NABARD Project RIDF-XXII,PWD,25776306.0,47408485.0,83.923
2017_PWD_18909_1,C/O 11.00 m span RCC T-Beam Bridge (Double Lane) over Rougi Nallah on Bhunter Mohal Kullu Nagger Manali road at RD 13/520 under CRF Job No. 127,PWD,11245508.0,10147648.0,-9.763
2017_PWD_18894_1,A R MO TypeII 7 Nos Matani and HPPWD Colony at Hamirpur,PWD,1097245.0,887066.0,-19.155
